match_id,color,team_id,team_slug,team_name,team_region,core_shots,core_goals,core_saves,core_assists,core_score,core_shooting_percentage,boost_bpm,boost_bcpm,boost_avg_amount,boost_amount_collected,boost_amount_stolen,boost_amount_collected_big,boost_amount_stolen_big,boost_amount_collected_small,boost_amount_stolen_small,boost_count_collected_big,boost_count_stolen_big,boost_count_collected_small,boost_count_stolen_small,boost_amount_overfill,boost_amount_overfill_stolen,boost_amount_used_while_supersonic,boost_time_zero_boost,boost_time_full_boost,boost_time_boost_0_25,boost_time_boost_25_50,boost_time_boost_50_75,boost_time_boost_75_100,movement_total_distance,movement_time_supersonic_speed,movement_time_boost_speed,movement_time_slow_speed,movement_time_ground,movement_time_low_air,movement_time_high_air,movement_time_powerslide,movement_count_powerslide,positioning_time_defensive_third,positioning_time_neutral_third,positioning_time_offensive_third,positioning_time_defensive_half,positioning_time_offensive_half,positioning_time_behind_ball,positioning_time_in_front_ball,demo_inflicted,demo_taken,score,winner
6159ad3d143c37878b2384a9,blue,6020bc8ef1e4807cc700391a,https://octane.gg/teams/391a-ground-zero-gaming,GROUND ZERO GAMING,Oceania,34.0,9.0,8.0,7.0,3405.0,26.47058823529412,3625.0,3756.7563900000005,454.34,21464.0,5310.0,14360.0,2948.0,7104.0,2362.0,179.0,34.0,629.0,212.0,3597.0,522.0,2776.0,345.6,370.90999999999997,1016.15,643.9100000000001,585.47,863.0999999999999,4694698.0,578.77,1181.5,1444.78,1720.0500000000002,1274.1399999999999,210.83,63.24,840.0,1498.3400000000001,973.23,733.45,1967.9899999999998,1237.0500000000002,2339.7799999999997,865.27,6.0,7.0,3.0,True
6159ad3d143c37878b2384a9,orange,614c8930f8090ec745286474,https://octane.gg/teams/6474-ranga-roundup,RANGA ROUNDUP,Oceania,15.0,5.0,21.0,3.0,3139.0,33.33333333333333,3902.0,4081.96194,442.40999999999997,23270.0,3650.0,16653.0,1911.0,6617.0,1739.0,203.0,24.0,582.0,148.0,3554.0,459.0,2889.0,397.41999999999996,313.0,1060.3400000000001,735.36,548.33,799.5799999999999,4774768.0,614.4799999999999,1211.5900000000001,1382.5,1772.6799999999998,1260.34,175.53000000000003,82.76,702.0,1621.08,1060.71,526.78,2209.5600000000004,998.99,2318.26,890.3,7.0,6.0,0.0,False
6159ad3d143c37878b2384aa,blue,6020bc70f1e4807cc70023fb,https://octane.gg/teams/23fb-renegades,RENEGADES,Oceania,46.0,21.0,10.0,21.0,5671.0,45.65217391304348,3845.0,4227.54295,469.56999999999994,25494.0,6515.0,18122.0,3942.0,7372.0,2573.0,223.0,48.0,676.0,230.0,4289.0,928.0,2719.0,321.45000000000005,311.35,1087.26,820.51,517.4100000000001,980.68,5098012.0,600.1,1431.2,1446.98,1854.27,1385.74,238.28,80.28999999999999,767.0,1338.37,1247.1599999999999,892.76,1972.65,1505.6100000000001,2616.06,862.25,11.0,7.0,3.0,True
6159ad3d143c37878b2384aa,orange,6156d4db143c37878b238367,https://octane.gg/teams/8367-trident-esports,TRIDENT ESPORTS,Oceania,16.0,4.0,16.0,3.0,2666.0,25.0,3579.0,3788.04349,399.09,22840.0,3531.0,16337.0,1933.0,6503.0,1598.0,184.0,22.0,557.0,125.0,1823.0,193.0,2414.0,447.4,278.31,1287.9499999999998,793.7399999999999,520.01,709.63,4893312.0,542.23,1358.48,1559.33,1975.0299999999997,1310.52,174.47,55.22,551.0,2023.76,1001.96,434.28999999999996,2600.17,859.8400000000001,2355.02,1105.02,7.0,11.0,0.0,False
6159ad3d143c37878b2384ab,blue,6020bc8ef1e4807cc7003915,https://octane.gg/teams/3915-dire-wolves,DIRE WOLVES,Oceania,46.0,12.0,13.0,9.0,4644.0,26.08695652173913,4778.0,5079.848,646.84,31381.0,8619.0,21689.0,5749.0,9692.0,2870.0,281.0,69.0,860.0,247.0,5937.0,904.0,3106.0,435.27,796.05,1338.44,882.25,779.1500000000001,1535.8799999999999,6680885.0,644.94,1862.33,2112.3599999999997,2636.33,1692.44,290.84999999999997,111.19000000000001,1020.0,2033.79,1586.9,998.9399999999999,2900.66,1718.9699999999998,3444.6400000000003,1174.96,13.0,8.0,3.0,True
6159ad3d143c37878b2384ab,orange,6091ad1bd50a7d046663343d,https://octane.gg/teams/343d-team-eros,TEAM EROS,Oceania,24.0,6.0,23.0,4.0,4557.0,25.0,4772.0,4906.2762299999995,626.35,30505.0,5970.0,20580.0,3854.0,9925.0,2116.0,254.0,46.0,875.0,190.0,5119.0,802.0,4374.0,383.98,478.34,1319.08,1131.37,802.6800000000001,1213.0,6724043.0,692.9200000000001,1816.8899999999999,2089.13,2652.46,1699.3000000000002,247.19,131.95999999999998,1363.0,2426.92,1502.4,669.61,3308.3099999999995,1290.61,3262.44,1336.52,8.0,13.0,1.0,False
6159ad3d143c37878b2384ac,blue,615332c4143c37878b237fa6,https://octane.gg/teams/7fa6-wildcard-gaming,WILDCARD GAMING,Oceania,46.0,19.0,10.0,14.0,5388.0,41.30434782608695,3521.0,3773.67662,449.95,22455.0,4909.0,15867.0,3119.0,6588.0,1790.0,193.0,37.0,605.0,165.0,3147.0,621.0,1942.0,311.87,335.7,1045.93,837.45,547.4100000000001,877.3499999999999,4891428.0,494.15999999999997,1402.46,1512.81,1934.56,1265.63,209.26999999999998,67.92,687.0,1549.29,1125.59,734.61,2139.57,1269.8700000000001,2510.95,898.5,8.0,11.0,3.0,True
6159ad3d143c37878b2384ac,orange,604e562301d675f81a96aea6,https://octane.gg/teams/aea6-big-goose,BIG GOOSE,Oceania,18.0,6.0,21.0,5.0,3539.0,33.33333333333333,3672.0,3911.1404899999998,413.99,23235.0,4620.0,17147.0,3048.0,6088.0,1572.0,206.0,36.0,529.0,139.0,3368.0,575.0,2998.0,369.42,308.53000000000003,1258.29,857.71,478.47,751.77,4951734.0,598.58,1330.03,1486.1399999999999,1868.8400000000001,1339.84,206.04999999999998,85.78999999999999,879.0,1755.3700000000001,1042.83,616.54,2309.8,1104.8799999999999,2400.63,1014.1200000000001,11.0,8.0,0.0,False
6159ad3d143c37878b2384ad,blue,6020bec4f1e4807cc70163fc,https://octane.gg/teams/63fc-r-ot-gaming,R!OT GAMING,Oceania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,True
6159ad3d143c37878b2384ad,orange,60c1e2879fc1a47e5f1116c8,https://octane.gg/teams/16c8-panik-gaming,PANIK GAMING,Oceania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,False
6159ad3d143c37878b2384ae,blue,615ffec8143c37878b23868f,https://octane.gg/teams/868f-forkidden,FORKIDDEN,Oceania,30.0,7.0,18.0,6.0,3620.0,23.333333333333332,3894.0,4024.09918,458.69000000000005,21549.0,5311.0,15560.0,3508.0,5989.0,1803.0,187.0,43.0,525.0,153.0,2664.0,678.0,3317.0,342.71999999999997,273.63,972.5,586.6300000000001,581.26,775.13,4599223.0,591.5799999999999,1217.61,1147.56,1621.03,1192.4099999999999,143.35,92.95,927.0,1288.24,984.9699999999999,683.5699999999999,1790.42,1166.31,2149.61,807.1299999999999,12.0,7.0,3.0,True
6159ad3d143c37878b2384ae,orange,60ffd7dc9d3c410761e88c74,https://octane.gg/teams/8c74-rancid-rats-reborn,RANCID RATS REBORN,Oceania,21.0,0.0,16.0,0.0,2364.0,0.0,3361.0,3440.00609,425.98,18430.0,3254.0,12576.0,1816.0,5854.0,1438.0,151.0,22.0,496.0,129.0,2500.0,405.0,2649.0,403.98,243.98000000000002,1065.53,636.8199999999999,525.08,675.5699999999999,4332155.0,425.35,1193.4499999999998,1322.1100000000001,1612.9399999999998,1176.8899999999999,151.09,59.410000000000004,634.0,1416.52,964.73,559.6600000000001,1932.5700000000002,1008.33,2047.06,893.8599999999999,7.0,12.0,0.0,False
6159ad3d143c37878b2384af,blue,6020c1fbf1e4807cc7026852,https://octane.gg/teams/6852-vort-central,VORT CENTRAL,Oceania,21.0,5.0,19.0,4.0,3859.0,23.809523809523807,4721.0,4802.310350000001,600.25,26695.0,5480.0,18567.0,3431.0,8128.0,2049.0,224.0,41.0,698.0,177.0,3591.0,549.0,3380.0,399.67999999999995,386.86,1390.35,909.26,696.3800000000001,1031.99,6004228.0,607.49,1652.2200000000003,1851.6799999999998,2366.86,1494.1000000000001,250.47,93.04,930.0,2086.99,1343.15,681.27,2831.0299999999997,1280.41,2946.43,1165.02,7.0,14.0,1.0,False
6159ad3d143c37878b2384af,orange,60ceea8788116f536df972cc,https://octane.gg/teams/72cc-bandits-esc,BANDITS ESC,Oceania,32.0,10.0,13.0,8.0,4460.0,31.25,5115.0,5291.00337,629.47,29355.0,7560.0,20231.0,4723.0,9124.0,2837.0,259.0,57.0,799.0,246.0,5824.0,1010.0,5029.0,453.06000000000006,577.39,1224.42,823.77,826.45,1181.27,6238192.0,769.2,1610.98,1749.2199999999998,2422.7400000000002,1473.52,233.15,108.09,993.0,1809.63,1417.14,902.6300000000001,2570.32,1559.08,3058.18,1071.26,14.0,7.0,3.0,True
6159ad3d143c37878b2384b0,blue,615580e2f8090ec745286b17,https://octane.gg/teams/6b17-joe,JOE,Oceania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,False
6159ad3d143c37878b2384b0,orange,615c068f143c37878b238569,https://octane.gg/teams/8569-the-grogans,THE GROGANS,Oceania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,True
6159ad3d143c37878b2384b1,blue,6020bc8ef1e4807cc7003915,https://octane.gg/teams/3915-dire-wolves,DIRE WOLVES,Oceania,24.0,6.0,12.0,4.0,2929.0,25.0,3720.0,3934.6306600000003,472.53,22251.0,4693.0,16063.0,2918.0,6188.0,1775.0,198.0,33.0,538.0,153.0,3965.0,412.0,2477.0,327.22,421.52,963.72,642.47,588.49,930.65,4533004.0,489.05,1208.6599999999999,1505.75,1813.17,1231.49,158.82,77.06,724.0,1580.5700000000002,991.97,630.96,2137.4700000000003,1066.0300000000002,2284.68,918.8100000000001,9.0,6.0,0.0,False
6159ad3d143c37878b2384b1,orange,615332c4143c37878b237fa6,https://octane.gg/teams/7fa6-wildcard-gaming,WILDCARD GAMING,Oceania,25.0,11.0,16.0,8.0,3757.0,44.0,3618.0,3814.58249,439.11,21591.0,5084.0,14751.0,3070.0,6840.0,2014.0,182.0,37.0,594.0,186.0,2666.0,339.0,2040.0,384.11,306.94,1173.03,643.38,520.53,787.9300000000001,4666402.0,496.77000000000004,1289.2400000000002,1412.3,1789.85,1226.04,182.40000000000003,72.17,734.0,1543.0900000000001,974.6499999999999,680.56,2073.9,1124.4299999999998,2306.96,891.3699999999999,6.0,9.0,3.0,True
6159ad3d143c37878b2384b2,blue,6020bec4f1e4807cc70163fc,https://octane.gg/teams/63fc-r-ot-gaming,R!OT GAMING,Oceania,28.0,8.0,14.0,6.0,3564.0,28.57142857142857,3650.0,3813.4799700000003,458.19000000000005,21037.0,4428.0,14953.0,2577.0,6084.0,1851.0,184.0,33.0,515.0,157.0,3430.0,752.0,2814.0,322.37,337.25,1006.98,615.46,560.83,857.44,4422344.0,426.81,1213.77,1447.17,1818.2899999999997,1107.02,162.42000000000002,71.64,791.0,1452.83,974.6599999999999,660.26,1989.79,1097.96,2287.0299999999997,800.71,12.0,8.0,3.0,True
6159ad3d143c37878b2384b2,orange,615ffec8143c37878b23868f,https://octane.gg/teams/868f-forkidden,FORKIDDEN,Oceania,23.0,4.0,15.0,4.0,2866.0,17.391304347826086,3735.0,3820.9761,437.27,21107.0,5160.0,14218.0,3121.0,6889.0,2039.0,170.0,36.0,566.0,167.0,2487.0,423.0,3320.0,334.92999999999995,246.26999999999998,1056.49,710.0,523.6800000000001,713.22,4685188.0,592.16,1269.06,1211.12,1712.19,1193.56,166.59,94.66,978.0,1485.3300000000002,900.9699999999999,686.05,1946.3,1126.05,2119.17,953.21,8.0,12.0,0.0,False
6159ad3d143c37878b2384b3,blue,6020bc70f1e4807cc70023fb,https://octane.gg/teams/23fb-renegades,RENEGADES,Oceania,46.0,11.0,19.0,8.0,5430.0,23.91304347826087,4951.0,5166.63985,611.25,36614.0,8552.0,24877.0,4736.0,11737.0,3816.0,309.0,58.0,1054.0,340.0,6067.0,1024.0,4186.0,544.3,543.15,1698.0,1104.81,960.1099999999999,1412.0,7915047.0,857.6500000000001,2169.5699999999997,2251.03,2816.0999999999995,2097.84,364.27,134.57,1287.0,2146.1,1949.7800000000002,1182.33,3142.5,2135.73,3869.3399999999997,1408.88,18.0,13.0,3.0,True
6159ad3d143c37878b2384b3,orange,60ceea8788116f536df972cc,https://octane.gg/teams/72cc-bandits-esc,BANDITS ESC,Oceania,28.0,7.0,28.0,7.0,5240.0,25.0,5075.0,5199.14536,618.7,37246.0,8618.0,25592.0,5274.0,11654.0,3344.0,326.0,63.0,1011.0,278.0,6036.0,640.0,6586.0,563.53,657.48,1752.6699999999998,1100.14,967.8,1366.35,7999786.0,980.8199999999999,2064.97,2218.52,3055.18,1868.42,340.75,131.76,1199.0,2759.45,1575.48,929.41,3621.0400000000004,1643.2999999999997,3760.31,1504.02,13.0,18.0,1.0,False
6159ad3d143c37878b2384b4,blue,615c068f143c37878b238569,https://octane.gg/teams/8569-the-grogans,THE GROGANS,Oceania,32.0,3.0,25.0,2.0,4581.0,9.375,5988.0,6058.65167,732.4,36539.0,7489.0,25186.0,4464.0,11353.0,3025.0,293.0,48.0,993.0,253.0,4281.0,394.0,5113.0,911.44,432.89,1948.1000000000001,1047.97,939.94,1497.77,7949748.0,781.06,2096.12,2632.67,3292.9800000000005,1901.7,315.20000000000005,127.89,1267.0,2871.2599999999998,1663.3,975.31,3785.8300000000004,1724.03,3828.99,1680.85,20.0,19.0,2.0,False
6159ad3d143c37878b2384b4,orange,6020bc8ef1e4807cc700391a,https://octane.gg/teams/391a-ground-zero-gaming,GROUND ZERO GAMING,Oceania,38.0,6.0,22.0,4.0,5006.0,15.789473684210526,6324.0,6467.71091,726.6400000000001,39035.0,10269.0,28226.0,6760.0,10809.0,3509.0,347.0,79.0,955.0,307.0,5867.0,833.0,5432.0,644.89,633.72,1854.1100000000001,1184.8799999999999,952.7299999999999,1442.99,8354379.0,1018.6700000000001,2141.6499999999996,2346.5299999999997,2934.96,2189.68,382.17999999999995,131.91000000000003,1401.0,2312.87,1810.6499999999999,1383.3,3268.0099999999998,2238.8199999999997,3972.43,1534.3999999999996,19.0,20.0,3.0,True
6159ad3d143c37878b2384b5,blue,614c8930f8090ec745286474,https://octane.gg/teams/6474-ranga-roundup,RANGA ROUNDUP,Oceania,33.0,9.0,15.0,5.0,4726.0,27.27272727272727,6369.0,6692.72636,741.56,36785.0,9261.0,26236.0,5839.0,10549.0,3422.0,316.0,64.0,913.0,286.0,5125.0,556.0,4738.0,645.92,576.1600000000001,1747.6000000000001,1057.54,887.77,1361.6299999999999,7779975.0,993.17,2017.6799999999998,2117.6,2802.15,2014.4900000000002,311.77,122.63,1047.0,2362.58,1669.7800000000002,1096.05,3255.0,1873.45,3677.8999999999996,1450.55,15.0,7.0,2.0,False
6159ad3d143c37878b2384b5,orange,6156d4db143c37878b238367,https://octane.gg/teams/8367-trident-esports,TRIDENT ESPORTS,Oceania,33.0,9.0,13.0,7.0,4649.0,27.27272727272727,5837.0,6027.53876,691.6500000000001,33177.0,6884.0,23752.0,4324.0,9425.0,2560.0,277.0,53.0,803.0,219.0,4043.0,950.0,3797.0,710.4000000000001,411.41999999999996,1894.9799999999998,1037.3200000000002,870.3300000000002,1174.3899999999999,7333432.0,732.45,1987.48,2375.1,3026.37,1771.37,297.24,86.27000000000001,768.0,2514.5,1599.16,981.3299999999999,3347.17,1747.8400000000001,3669.1200000000003,1425.88,7.0,15.0,3.0,True
6159ad3d143c37878b2384b6,blue,60ffd7dc9d3c410761e88c74,https://octane.gg/teams/8c74-rancid-rats-reborn,RANCID RATS REBORN,Oceania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,True
6159ad3d143c37878b2384b6,orange,615580e2f8090ec745286b17,https://octane.gg/teams/6b17-joe,JOE,Oceania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,False
6159ad3d143c37878b2384b7,blue,604e562301d675f81a96aea6,https://octane.gg/teams/aea6-big-goose,BIG GOOSE,Oceania,47.0,11.0,29.0,9.0,6036.0,23.404255319148938,5788.0,5764.872539999999,680.1800000000001,33045.0,7737.0,22450.0,4629.0,10595.0,3108.0,266.0,53.0,909.0,251.0,4047.0,614.0,4541.0,638.37,454.09000000000003,1994.7399999999998,1311.46,835.99,1093.5100000000002,7845471.0,760.0999999999999,2210.92,2412.15,3019.46,2048.1499999999996,315.59000000000003,136.05,1365.0,2699.48,1679.5300000000002,1004.15,3627.21,1755.94,3792.1599999999994,1590.9899999999998,17.0,7.0,2.0,False
6159ad3d143c37878b2384b7,orange,6020c1fbf1e4807cc7026852,https://octane.gg/teams/6852-vort-central,VORT CENTRAL,Oceania,50.0,12.0,24.0,9.0,5843.0,24.0,6288.0,6519.66859,748.1400000000001,37367.0,8183.0,27769.0,5287.0,9598.0,2896.0,329.0,65.0,822.0,243.0,4805.0,1115.0,4070.0,497.61,668.53,1733.9300000000003,1111.25,998.2299999999999,1394.3000000000002,7858928.0,789.99,2228.2400000000002,2332.41,3066.7799999999997,1983.06,300.81,123.08999999999999,1181.0,2295.85,1870.94,1183.8700000000001,3275.62,2075.0,3871.95,1478.66,7.0,17.0,3.0,True
6159ad3d143c37878b2384b8,blue,6091ad1bd50a7d046663343d,https://octane.gg/teams/343d-team-eros,TEAM EROS,Oceania,42.0,16.0,22.0,10.0,5461.0,38.095238095238095,4864.0,5086.9392,628.27,28520.0,6738.0,19742.0,4277.0,8778.0,2461.0,253.0,55.0,769.0,220.0,5211.0,1016.0,3731.0,320.14,432.30999999999995,1206.54,957.4399999999999,774.8700000000001,1134.07,6009522.0,653.46,1534.76,2013.8200000000002,2456.5299999999997,1539.31,206.17,114.17000000000002,1267.0,1943.5099999999998,1352.12,906.41,2671.3900000000003,1530.67,3087.85,1114.19,11.0,13.0,3.0,True
6159ad3d143c37878b2384b8,orange,60c1e2879fc1a47e5f1116c8,https://octane.gg/teams/16c8-panik-gaming,PANIK GAMING,Oceania,30.0,5.0,17.0,5.0,3682.0,16.666666666666664,4756.0,4846.978590000001,538.27,26318.0,5157.0,17807.0,2982.0,8511.0,2175.0,208.0,34.0,741.0,189.0,2896.0,338.0,2919.0,513.69,316.38,1597.68,954.3199999999999,665.1,750.26,5722883.0,532.25,1563.9899999999998,1953.39,2274.09,1573.77,201.73000000000002,87.1,886.0,2054.76,1240.72,754.1700000000001,2734.93,1314.7199999999998,2954.29,1095.35,13.0,11.0,1.0,False
6159ad3d143c37878b2384b9,blue,615332c4143c37878b237fa6,https://octane.gg/teams/7fa6-wildcard-gaming,WILDCARD GAMING,Oceania,24.0,5.0,13.0,4.0,2760.0,20.833333333333336,3781.0,3978.00157,460.53999999999996,22322.0,5986.0,15558.0,3687.0,6764.0,2299.0,192.0,44.0,621.0,207.0,3287.0,641.0,2581.0,314.89,329.6,951.6000000000001,767.85,525.47,845.03,4720335.0,475.22,1379.03,1325.8600000000001,1776.75,1226.85,176.55,65.73,643.0,1448.83,1048.11,683.2,2020.22,1159.9,2267.8199999999997,912.33,4.0,5.0,0.0,False
6159ad3d143c37878b2384b9,orange,6020bc8ef1e4807cc700391a,https://octane.gg/teams/391a-ground-zero-gaming,GROUND ZERO GAMING,Oceania,29.0,12.0,14.0,10.0,4093.0,41.37931034482759,3579.0,3747.35949,445.95,21029.0,5473.0,14497.0,3259.0,6532.0,2214.0,180.0,38.0,567.0,190.0,3527.0,567.0,2539.0,347.88,362.15,1057.51,719.56,490.99,822.89,4600472.0,526.22,1206.27,1452.0,1668.71,1288.9299999999998,226.83000000000004,66.99000000000001,792.0,1560.75,966.83,656.9200000000001,2079.17,1105.32,2266.16,918.3299999999999,5.0,4.0,3.0,True
6159ad3d143c37878b2384ba,blue,6020bec4f1e4807cc70163fc,https://octane.gg/teams/63fc-r-ot-gaming,R!OT GAMING,Oceania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,True
6159ad3d143c37878b2384ba,orange,6020bc70f1e4807cc70023fb,https://octane.gg/teams/23fb-renegades,RENEGADES,Oceania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,False
6159ad3d143c37878b2384bb,blue,6156d4db143c37878b238367,https://octane.gg/teams/8367-trident-esports,TRIDENT ESPORTS,Oceania,43.0,10.0,22.0,7.0,5263.0,23.25581395348837,5815.0,5785.95248,681.8899999999999,36171.0,6468.0,26617.0,4145.0,9554.0,2323.0,306.0,48.0,833.0,207.0,3666.0,504.0,4402.0,783.72,438.8,2285.34,1187.47,915.1800000000001,1211.51,8323619.0,808.12,2294.74,2688.42,3322.42,2090.3100000000004,378.52,86.94999999999999,847.0,2918.94,1842.9700000000003,1029.32,3929.6900000000005,1861.5700000000002,4156.54,1634.7199999999998,12.0,21.0,2.0,False
6159ad3d143c37878b2384bb,orange,615c068f143c37878b238569,https://octane.gg/teams/8569-the-grogans,THE GROGANS,Oceania,42.0,13.0,26.0,11.0,5907.0,30.952380952380953,6426.0,6607.39141,765.0,41093.0,9156.0,28826.0,5542.0,12267.0,3614.0,341.0,65.0,1010.0,293.0,5348.0,977.0,5205.0,748.8699999999999,528.08,1748.5900000000001,1285.9,956.9699999999999,1688.6699999999998,8388214.0,872.84,2284.13,2659.67,3469.24,1976.73,370.65000000000003,128.49,1240.0,2703.53,1875.66,1237.4700000000003,3708.1399999999994,2108.4100000000003,4229.17,1587.4500000000003,21.0,12.0,3.0,True
6159ad3d143c37878b2384bc,blue,60ceea8788116f536df972cc,https://octane.gg/teams/72cc-bandits-esc,BANDITS ESC,Oceania,42.0,16.0,18.0,15.0,5632.0,38.095238095238095,5286.0,5539.16805,604.05,31211.0,7404.0,22511.0,4830.0,8700.0,2574.0,282.0,58.0,742.0,229.0,5012.0,893.0,4847.0,507.9,527.4300000000001,1346.5500000000002,926.8999999999999,771.9300000000001,1134.95,6351315.0,791.29,1654.4499999999998,1801.9299999999998,2387.2,1586.96,273.51,101.96,912.0,1957.5100000000002,1355.3,934.84,2698.53,1549.16,3063.8999999999996,1183.79,18.0,6.0,3.0,True
6159ad3d143c37878b2384bc,orange,60ffd7dc9d3c410761e88c74,https://octane.gg/teams/8c74-rancid-rats-reborn,RANCID RATS REBORN,Oceania,29.0,5.0,18.0,3.0,3697.0,17.24137931034483,4668.0,4801.754779999999,546.13,26981.0,5324.0,18554.0,2949.0,8427.0,2375.0,213.0,31.0,721.0,189.0,2885.0,162.0,4226.0,622.44,360.89,1646.8899999999999,918.6899999999999,607.62,909.33,6059565.0,621.42,1701.5900000000001,1887.06,2286.56,1629.16,294.33,87.36,928.0,2042.48,1331.24,836.3399999999999,2775.47,1434.5900000000001,2957.76,1252.3000000000002,6.0,18.0,1.0,False
6159ad3d143c37878b2384bd,blue,6020bc8ef1e4807cc7003915,https://octane.gg/teams/3915-dire-wolves,DIRE WOLVES,Oceania,44.0,10.0,20.0,8.0,4960.0,22.727272727272727,4930.0,5080.32891,643.83,30274.0,7802.0,20299.0,4774.0,9975.0,3028.0,270.0,56.0,912.0,273.0,6013.0,624.0,3825.0,409.71,628.3299999999999,1226.24,911.0400000000001,865.5,1302.9,6462212.0,610.9000000000001,1841.0,1952.13,2590.1400000000003,1569.76,244.1,108.80000000000001,1003.0,2048.0,1496.9099999999999,859.1,2892.5299999999997,1511.49,3245.1400000000003,1158.8899999999999,9.0,15.0,3.0,True
6159ad3d143c37878b2384bd,orange,6020c1fbf1e4807cc7026852,https://octane.gg/teams/6852-vort-central,VORT CENTRAL,Oceania,27.0,5.0,31.0,3.0,4421.0,18.51851851851852,4810.0,4903.8852,602.48,29151.0,6251.0,20072.0,3449.0,9079.0,2802.0,243.0,38.0,760.0,229.0,4278.0,416.0,3311.0,439.49,512.5,1373.33,975.5600000000002,801.66,1181.2,6436969.0,616.73,1825.3400000000001,1984.2400000000002,2484.58,1666.8600000000001,274.89,86.9,906.0,2131.91,1463.02,831.4000000000001,2929.21,1497.1100000000001,3113.92,1312.4,15.0,9.0,1.0,False
6159ad3d143c37878b2384be,blue,615ffec8143c37878b23868f,https://octane.gg/teams/868f-forkidden,FORKIDDEN,Oceania,36.0,10.0,13.0,8.0,4511.0,27.77777777777778,4842.0,5034.65667,640.27,29794.0,7195.0,21468.0,4532.0,8326.0,2663.0,269.0,57.0,747.0,231.0,5292.0,1127.0,4221.0,413.93999999999994,506.5,1278.76,916.36,794.55,1355.21,6688618.0,745.79,1850.1799999999998,1821.9900000000002,2441.97,1702.7200000000003,273.28999999999996,136.69,1399.0,1929.21,1492.04,996.73,2687.1800000000003,1730.8000000000002,3309.8600000000006,1108.1100000000001,10.0,8.0,3.0,True
6159ad3d143c37878b2384be,orange,6091ad1bd50a7d046663343d,https://octane.gg/teams/343d-team-eros,TEAM EROS,Oceania,22.0,4.0,16.0,4.0,3573.0,18.181818181818183,4844.0,4871.6181799999995,614.73,29136.0,5640.0,20212.0,3523.0,8924.0,2117.0,252.0,42.0,777.0,189.0,4650.0,518.0,4031.0,495.59,424.28999999999996,1437.37,893.8900000000001,784.5400000000001,1172.75,6568599.0,701.99,1813.88,1894.0,2486.23,1695.01,228.64000000000004,122.91,1332.0,2218.2599999999998,1479.37,712.27,3036.7200000000003,1373.0300000000002,3138.67,1271.2199999999998,8.0,10.0,1.0,False
6159ad3d143c37878b2384bf,blue,614c8930f8090ec745286474,https://octane.gg/teams/6474-ranga-roundup,RANGA ROUNDUP,Oceania,36.0,6.0,25.0,5.0,4975.0,16.666666666666664,6285.0,6409.9472,758.81,38256.0,8541.0,26890.0,5006.0,11366.0,3535.0,336.0,58.0,985.0,308.0,6422.0,773.0,5442.0,612.12,638.68,1802.6799999999998,1088.7,1016.27,1451.9199999999998,8344433.0,976.97,2200.35,2303.0099999999998,3069.82,2142.58,267.93,136.08999999999997,1168.0,2417.0299999999997,1868.1399999999999,1195.16,3409.62,2070.7200000000003,3954.8799999999997,1525.4700000000003,8.0,21.0,2.0,False
6159ad3d143c37878b2384bf,orange,604e562301d675f81a96aea6,https://octane.gg/teams/aea6-big-goose,BIG GOOSE,Oceania,44.0,8.0,23.0,7.0,5420.0,18.181818181818183,5892.0,5935.36536,699.5799999999999,35537.0,7834.0,24207.0,4281.0,11330.0,3553.0,291.0,50.0,967.0,301.0,4995.0,706.0,4199.0,699.31,443.9599999999999,2044.48,1288.4,932.05,1170.56,8233166.0,819.5699999999999,2286.18,2415.28,3060.29,2127.11,333.65,143.84,1423.0,2687.3900000000003,1727.81,1105.85,3610.05,1910.97,3807.39,1713.6600000000003,21.0,8.0,3.0,True
6159ad3d143c37878b2384c0,blue,615580e2f8090ec745286b17,https://octane.gg/teams/6b17-joe,JOE,Oceania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,True
6159ad3d143c37878b2384c0,orange,60c1e2879fc1a47e5f1116c8,https://octane.gg/teams/16c8-panik-gaming,PANIK GAMING,Oceania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,False
