player_id,player_slug,player_tag,player_name,player_country
5f3d8fdd95f40596eae23f83,https://octane.gg/players/3f83-aztral,AztraL,Maello Ernst,be
5fbda6e016fbe0e46966b13e,https://octane.gg/players/b13e-aztromick,AztromicK,Luis Felipe,br
5f3d8fdd95f40596eae2438a,https://octane.gg/players/438a-b2sel,B2seL,Basel Hisham,sa
5f3d8fdd95f40596eae24343,https://octane.gg/players/4343-baait,baait,Andrew Souza,br
5f3d8fdd95f40596eae24503,https://octane.gg/players/4503-baked-potato,Baked Potato,Hamish Holden,au
5f3d8fdd95f40596eae242a8,https://octane.gg/players/42a8-ballerrees,ballerrees,Joshua Tng,sg
61e567c1da9d7ca1c7ba5054,https://octane.gg/players/5054-ballim,ballim,,za
6162f9d9f8090ec74528737c,https://octane.gg/players/737c-balloon,BaLLooN,,my
5f3d8fdd95f40596eae240f2,https://octane.gg/players/40f2-bambii,Bambii,Marcello Aedo,us
5fadd1baa392ba2afb9f1caa,https://octane.gg/players/1caa-bananahead,Bananahead,Jon Anastasakis,au
60be1869490bd8649dd3084d,https://octane.gg/players/084d-bang-dulz,Bang DuLz,,id
61794d24143c37878b23ade7,https://octane.gg/players/ade7-battaash,battaash,,bd
5f3d8fdd95f40596eae2437c,https://octane.gg/players/437c-battlelain,Battlelain,,jp
61ee804cc437fde7e02cdb28,https://octane.gg/players/db28-bazmo,Bazmo,,au
5f3d8fdd95f40596eae241bb,https://octane.gg/players/41bb-beastaboniam,Beastaboniam,Joseph Rotundo,us
5f3d8fdd95f40596eae241b8,https://octane.gg/players/41b8-beastmode,BeastMode,Landon Konerman,us
5f3d8fdd95f40596eae24362,https://octane.gg/players/4362-beeyu,beeyu,Siddharth Ramanathan,us
5f3d8fdd95f40596eae24339,https://octane.gg/players/4339-bemmz,Bemmz,,br
5fdc33a6af4622aaaa8cf8f0,https://octane.gg/players/f8f0-benniiz,Benniiz,Ben Gray,au
61896a91143c37878b23d0eb,https://octane.gg/players/d0eb-bettercallyousef,BetterCallYousef,,sa
61801153f8090ec74528a648,https://octane.gg/players/a648-bigfootboss26,BigFootBoss26,,za
619e616e143c37878b23f033,https://octane.gg/players/f033-billyy,Billyy,,re
60c469b99fc1a47e5f111970,https://octane.gg/players/1970-biscuitgalaxy,BiscuitGalaxy,,za
61896ba2143c37878b23d12d,https://octane.gg/players/d12d-bkqss,BKQSS,,sa
619e6277f8090ec74528dbfd,https://octane.gg/players/dbfd-blade,Blade,,za
5f84c4e0c1b0ba58c1ea1fed,https://octane.gg/players/1fed-blaze,blaze.,Josh Demers,ca
61e56630da9d7ca1c7ba5006,https://octane.gg/players/5006-blazer,Blazer,,re
61f915dfda9d7ca1c7ba755f,https://octane.gg/players/755f-blizzard,Blizzard,,za
5f3d8fdd95f40596eae242a9,https://octane.gg/players/42a9-blue,Blue,,my
61800faa143c37878b23bd14,https://octane.gg/players/bd14-bluedragonn,BlueDragonn,,re
5f3d8fdd95f40596eae23dc8,https://octane.gg/players/3dc8-bluey,bluey.,Dan Bluett,en
5f5ae8fdc6cbf591c568a798,https://octane.gg/players/a798-bmendesantos,bmendesantos,Bernardo Mendes,br
5f3d8fdd95f40596eae24182,https://octane.gg/players/4182-bo0odi44,bo0odi44,,sa
6169e1f0f8090ec745287c7e,https://octane.gg/players/7c7e-bodi,Bodi,,sa
61800f62143c37878b23bd08,https://octane.gg/players/bd08-bonzer,Bonzer,,za
5fdc33daaf4622aaaa8d1d1d,https://octane.gg/players/1d1d-boomer,boomer,,au
618956cbf8090ec74528ba6b,https://octane.gg/players/ba6b-bori,Bori,,sg
61658b11143c37878b238c07,https://octane.gg/players/8c07-bougee,Bougee,,au
61ebd951da9d7ca1c7ba5777,https://octane.gg/players/5777-boy974s,boy974s,,re
5f3d8fdd95f40596eae2427d,https://octane.gg/players/427d-brad,brad,Pedro Lima,br
5f3d8fdd95f40596eae24548,https://octane.gg/players/4548-bratiche,Bratiche,,ar
60c469f79fc1a47e5f111986,https://octane.gg/players/1986-bread,BREAD,,za
5f3d8fdd95f40596eae23f7d,https://octane.gg/players/3f7d-breezi,Breezi,George Rusiecki,en
5f5ae8a8c6cbf591c568a621,https://octane.gg/players/a621-brenox,Brenox,,br
60a540bcc95ad8205ab4d133,https://octane.gg/players/d133-broski,Broski,Eu Jinn Chegne,my
617950a2f8090ec7452895a4,https://octane.gg/players/95a4-broski,broski,,in
5f3d8fdd95f40596eae24174,https://octane.gg/players/4174-brownie,Brownie.,,sa
5f3d8fdd95f40596eae23f53,https://octane.gg/players/3f53-brunovisquii,BRUNOVISQUII,Bruno Roschel,br
61800fd0f8090ec74528a5f5,https://octane.gg/players/a5f5-bubusz,bubusz.,,za
600a35953079570c02768f94,https://octane.gg/players/8f94-bubz,Bubz,,au
5f3d8fdd95f40596eae23fde,https://octane.gg/players/3fde-buddy,Buddy,Alex C.,us
61e56630da9d7ca1c7ba5007,https://octane.gg/players/5007-bunchee,Bunchee,,re
5f3d8fdd95f40596eae2437d,https://octane.gg/players/437d-bunnydummy,BunnyDummy,Ali Madari,ye
5f3d8fdd95f40596eae2414a,https://octane.gg/players/414a-burn,Burn,Shoki Minamigawa,jp
6163206ef8090ec745287461,https://octane.gg/players/7461-bustanji,Bustanji,,jo
5f3d8fdd95f40596eae2454c,https://octane.gg/players/454c-butters,Butters,,au
5f77ad09a0cb87e0663bc1bf,https://octane.gg/players/c1bf-buzayed,BuZayed,,om
5fc70265521c2b728acff32d,https://octane.gg/players/f32d-c0re,c0Re,,cl
5f3d8fdd95f40596eae23f60,https://octane.gg/players/3f60-caard,caard,Gabriel Vieira Cardoso,br
600a36013079570c0276c047,https://octane.gg/players/c047-caden,caden,,br
61800945143c37878b23bc21,https://octane.gg/players/bc21-caelum,Caelum,,jp
5f3d8fdd95f40596eae23f4d,https://octane.gg/players/3f4d-caiotg1,CaioTG1,Caio Vinicius,br
61658e65143c37878b238c87,https://octane.gg/players/8c87-caleb,caleb.,,nz
61794dadf8090ec7452894f3,https://octane.gg/players/94f3-callux,Callux,,in
610a61c79d3c410761e89934,https://octane.gg/players/9934-cam,cam.,Cameron Barker,us
6074ce8100af93009ae4fc81,https://octane.gg/players/fc81-canom,canom,Victor Matheus de Assis,br
61f916ffc437fde7e02cf099,https://octane.gg/players/f099-car,Car,,za
5f3d8fdd95f40596eae241fb,https://octane.gg/players/41fb-carca,Carca,Javier Caballero,es
616fe4b8143c37878b239e24,https://octane.gg/players/9e24-casesleet-ds,Casesleet DS,,za
5f3d8fdd95f40596eae23fa3,https://octane.gg/players/3fa3-catalysm,Catalysm,Leonardo Christ Ramos,de
5f650d4c8912af8b5ce0dbae,https://octane.gg/players/dbae-cavemanben,cavemanben,Benjamin Bliss,au
5f3d8fdd95f40596eae24276,https://octane.gg/players/4276-ceeva,ceeva,Mark Altrendo,au
6162f9d9f8090ec74528737d,https://octane.gg/players/737d-ch-andk,"Ch/&k$""!",,sg
616fe33e143c37878b239e05,https://octane.gg/players/9e05-chace,Chace,,za
5f5ae8bcc6cbf591c568a67a,https://octane.gg/players/a67a-change,change,Craig M.,au
5f3d8fdd95f40596eae23f19,https://octane.gg/players/3f19-chaos-adm,Chaos Adm,,in
5f3d8fdd95f40596eae23dc9,https://octane.gg/players/3dc9-chausette45,Chausette45,Thibault Grzesiak,fr
602b2eeea34823c27b17dd11,https://octane.gg/players/dd11-cheese,Cheese,Carlos Aguado,us
5f3d8fdd95f40596eae23dba,https://octane.gg/players/3dba-chicago,Chicago,Reed Wilen,us
5f3d8fdd95f40596eae24188,https://octane.gg/players/4188-chikage,chikage,Yousif,sa
5f3d8fdd95f40596eae23e27,https://octane.gg/players/3e27-chilli,Chilli,,au
5f3d8fdd95f40596eae240a4,https://octane.gg/players/40a4-chippy,Chippy,Dan Hypher,en
616fe461f8090ec74528873e,https://octane.gg/players/873e-christianw,ChristianW,,za
5f3d8fdd95f40596eae241c9,https://octane.gg/players/41c9-chronic,Chronic,Nick Iwanski,us
613bafa7143c37878b236855,https://octane.gg/players/6855-civex,civex,,au
5f3d8fdd95f40596eae23e59,https://octane.gg/players/3e59-cjcj,CJCJ,Cameron Johns,au
5f3d8fdd95f40596eae23e40,https://octane.gg/players/3e40-cjm,CJM,Cameron McGrouther,nz
621ca419c437fde7e02d0f54,https://octane.gg/players/0f54-ckeno,ckeno.,,us
61e56690da9d7ca1c7ba501e,https://octane.gg/players/501e-claude974,claude974,,re
605d19814d63e1b16e2ff63a,https://octane.gg/players/f63a-claw-z,Claw-Z,Nishant Modak,sg
5f3d8fdd95f40596eae240d7,https://octane.gg/players/40d7-cobbo,Cobbo,Jacob Blacker,au
61e54fd6c437fde7e02cc9cf,https://octane.gg/players/c9cf-collapse,CollapSE,,jp
5f3d8fdd95f40596eae240b2,https://octane.gg/players/40b2-comm,Comm,Robert Kyser,us
5f3d8fdd95f40596eae24513,https://octane.gg/players/4513-compact,Compact.,Zeno Sterkens,be
5f3d8fdd95f40596eae23d81,https://octane.gg/players/3d81-corruptedg,CorruptedG,Gabriel Vallozzi,ca
61801185143c37878b23bd9b,https://octane.gg/players/bd9b-craggles,Craggles,,za
6007479725dd47da00ef03ec,https://octane.gg/players/03ec-crazey,Crazey,,au
5f3d8fdd95f40596eae2413a,https://octane.gg/players/413a-creamz,creamz,Gwil Muir,wl
61800faa143c37878b23bd12,https://octane.gg/players/bd12-creativix4,Creativix4,,re
5f3d8fdd95f40596eae24191,https://octane.gg/players/4191-crespor,crespor,Nawaf Al-Osaimi,sa
61a4aa3a143c37878b23f556,https://octane.gg/players/f556-crisp,Crisp,,za
5fbda6c516fbe0e46966ac4b,https://octane.gg/players/ac4b-crispy,Crispy,Shaun M.,en
5f3d8fdd95f40596eae241f1,https://octane.gg/players/41f1-crr,crr,Cristian Fernandez,es
6083837059c52797c6784167,https://octane.gg/players/4167-crs,Crs,,uy
5f3d8fdd95f40596eae23f66,https://octane.gg/players/3f66-cruzza,Cruzza,Marom,au
6163206ef8090ec745287460,https://octane.gg/players/7460-cyan,Cyan.,,jo
5f3d8fdd95f40596eae242a6,https://octane.gg/players/42a6-cypso,Cypso,Patrick Delosreyes,ph
5f3d8fdd95f40596eae24506,https://octane.gg/players/4506-cyrexal,Cyrexal,Sacha Gilchrist,au
61e566bada9d7ca1c7ba502f,https://octane.gg/players/502f-cz4r1c,CZ4R1C,,za
61731f04143c37878b23a259,https://octane.gg/players/a259-d3funct,D3Funct,,za
5f3d8fdd95f40596eae24389,https://octane.gg/players/4389-d7oom-24,d7oom-24,Abdulrahman Saad,sa
61e55ebec437fde7e02ccb00,https://octane.gg/players/cb00-daaaavi,daaaavi,,br
60c8613788116f536df969c7,https://octane.gg/players/69c7-dabbod,DabboD,,ph
6162fcdbf8090ec7452873dd,https://octane.gg/players/73dd-dabbod14,DabboD14,,ph
618960d2143c37878b23d00c,https://octane.gg/players/d00c-dadarr,Dadarr,,id
5f3d8fdd95f40596eae23e41,https://octane.gg/players/3e41-daisu,Daisu,Douglas Smith,au
60c469b99fc1a47e5f11196f,https://octane.gg/players/196f-daisy,Daisy,Kamran Christopher Naidoo,za
6067a5f4cf18b166eaa55c43,https://octane.gg/players/5c43-dam,Dam,,br
61dc141cda9d7ca1c7ba3fa8,https://octane.gg/players/3fa8-damo,Damo,,au
5f3d8fdd95f40596eae24363,https://octane.gg/players/4363-daniel,Daniel,Daniel Piecenski,us
5f77af56a0cb87e0663bc4f7,https://octane.gg/players/c4f7-danielito,Danielito,,cl
605d19814d63e1b16e2ff63b,https://octane.gg/players/f63b-dann,Dann,,sg
619e61cb143c37878b23f058,https://octane.gg/players/f058-dante17021,Dante17021,,za
6051090c2629ffaa11f79424,https://octane.gg/players/9424-dappluto,dappluto,,br
5f3d8fdd95f40596eae23d89,https://octane.gg/players/3d89-dappur,Dappur,Chris Mendoza,us
6162fc0ff8090ec7452873b9,https://octane.gg/players/73b9-darkelimination,DarkElimination,,bd
60bb4abf6d9c1362119ca7d3,https://octane.gg/players/a7d3-darth,Darth.,Ethan Deysel,za
616d8e4df8090ec745288391,https://octane.gg/players/8391-darxtz,darxtz,Matheus Gabriel,br
6162fcdbf8090ec7452873de,https://octane.gg/players/73de-david,David,,ph
5f3d8fdd95f40596eae240d9,https://octane.gg/players/40d9-davinsano,davinsano,Davi Augusto Silva Chaves,br
5f3d8fdd95f40596eae24418,https://octane.gg/players/4418-davitrox,Davitrox,David Gárate,cl
603d350a379faff731b9fcf6,https://octane.gg/players/fcf6-davoof,Davoof,Davide Lo Cicero,it
5f3d8fdd95f40596eae2403c,https://octane.gg/players/403c-dead-monster,Dead-Monster,Lorenzo Tongiorgi,it
5f3d8fdd95f40596eae240df,https://octane.gg/players/40df-deathxplotion,Deathxplotion,Bryan,cl
61731b9b143c37878b23a1d2,https://octane.gg/players/a1d2-dece1ver,dece1ver,,za
5f3d8fdd95f40596eae23f0a,https://octane.gg/players/3f0a-decka,Decka,Alex Tsoutsouras,au
5f3d8fdd95f40596eae23da0,https://octane.gg/players/3da0-deevo,Deevo,David Morrow,en
60c5cb379fc1a47e5f111abc,https://octane.gg/players/1abc-defiant,defiant,,jp
61801932f8090ec74528a6b8,https://octane.gg/players/a6b8-deliivery_god,Deliivery_God,,br
5f3d8fdd95f40596eae240b4,https://octane.gg/players/40b4-delta,Delta,Robbie Zager,us
5f3d8fdd95f40596eae23e61,https://octane.gg/players/3e61-delusion,delusioN,Aiden Hendry,au
60be0f77490bd8649dd30797,https://octane.gg/players/0797-deluxewiz,DeluxeWiz,Manesh Gandhi,in
60be178a490bd8649dd3082f,https://octane.gg/players/082f-dep,dep,Daffa Ramadhan,id
5f3d8fdd95f40596eae242a7,https://octane.gg/players/42a7-derk,Derk,,ph
61896953f8090ec74528bb73,https://octane.gg/players/bb73-devezy,Devezy,,sa
5f3d8fdd95f40596eae24265,https://octane.gg/players/4265-diaz,diaz,Joshua Diaz,us
6162fd21f8090ec7452873ee,https://octane.gg/players/73ee-diesalot,diesalot,,in
61795310f8090ec7452895bf,https://octane.gg/players/95bf-distrion,distrion,,qa
6162fa9af8090ec74528738c,https://octane.gg/players/738c-dizzo,Dizzo,,in
6213e30cc437fde7e02d07e0,https://octane.gg/players/07e0-dlfi,dlfi.,,sa
5f3d8fdd95f40596eae23e28,https://octane.gg/players/3e28-dmentza,DmentZa,Raúl Palazuelos,es
5f3d8fdd95f40596eae23dd7,https://octane.gg/players/3dd7-doomsee,Doomsee,Ryan Graham,en
5f3d8fdd95f40596eae2452a,https://octane.gg/players/452a-dorito,Dorito,Ivan Ruiz Jiménez,es
5f6a65e5a882dc387d010529,https://octane.gg/players/0529-dreaz,dreaz,Andres Jordan,us
600a36013079570c0276c048,https://octane.gg/players/c048-dreevo,dreevo,,br
5f3d8fdd95f40596eae24131,https://octane.gg/players/4131-droppz,droppz,Guilherme Siqueira,br
5f3d8fdd95f40596eae24416,https://octane.gg/players/4416-drufinho,drufinho,Arthur Langsch Miguel,br
61f91694da9d7ca1c7ba759a,https://octane.gg/players/759a-duklaz,Duklaz,,za
5f3d8fdd95f40596eae23f41,https://octane.gg/players/3f41-dumbwaystodie,DumbWaysToDie,,sg
61f916ffc437fde7e02cf098,https://octane.gg/players/f098-dynamo,Dynamo,,za
5f3d8fdd95f40596eae24351,https://octane.gg/players/4351-easel,Easel,Aqil Rusyaidi,bn
60bb4e1bbd0db240d7a31f8c,https://octane.gg/players/1f8c-echo,echo.,,za
61658b11143c37878b238c08,https://octane.gg/players/8c08-eckey,Eckey,,au
60bbce346dcdb413cff649ab,https://octane.gg/players/49ab-eclail,EclaiL,,jp
616daaad143c37878b239dbd,https://octane.gg/players/9dbd-eclipse_tomato,Eclipse_tomato,,jp
5f9c84525246bf27936bd408,https://octane.gg/players/d408-eekso,eekso,Dylan Pickering,en
61daed76c437fde7e02cb7c9,https://octane.gg/players/b7c9-eenox,Eenox,,sa
61e566bada9d7ca1c7ba5030,https://octane.gg/players/5030-eggnogg,Eggnogg,,za
5f3d8fdd95f40596eae24399,https://octane.gg/players/4399-eizo,Eizo,,sa
5f3d8fdd95f40596eae23f44,https://octane.gg/players/3f44-ekon,Ekon,Thomas Chenel,fr
5f3d8fdd95f40596eae24347,https://octane.gg/players/4347-electro,Electro,Lucas Santos,br
5f3d8fdd95f40596eae242dc,https://octane.gg/players/42dc-eleven,Eleven,Elven Seow,sg
61731962f8090ec745288a9b,https://octane.gg/players/8a9b-elf,Elf,,za
5f3d8fdd95f40596eae240d6,https://octane.gg/players/40d6-eli,eli,Eli C.,au
61731f04143c37878b23a258,https://octane.gg/players/a258-eliakimza,EliakimZA,,za
5f3d8fdd95f40596eae244b1,https://octane.gg/players/44b1-elomarmaton,ElOmarMaton,Omar Alba,us
5f3d8fdd95f40596eae23f73,https://octane.gg/players/3f73-emre,Emre,Emre Akbalik,de
61794cf8f8090ec7452894c7,https://octane.gg/players/94c7-engee,Engee,,in
616fe461f8090ec74528873d,https://octane.gg/players/873d-entity,eNtiTy._,,za
61e56868c437fde7e02ccbf6,https://octane.gg/players/cbf6-erratic,Erratic,,za
620a7c2fc437fde7e02cff2a,https://octane.gg/players/ff2a-errorless,Errorless,,sa
607d7db2473f172e4c0d3fa1,https://octane.gg/players/3fa1-evil97,EviL97,,sa
5fab3e4665a68fabf15a7190,https://octane.gg/players/7190-exile,Exile,Vuk Vukovic,au
5f3d8fdd95f40596eae2455f,https://octane.gg/players/455f-exodus,Exodus,Aaron Sinclair,au
5f3d8fdd95f40596eae23e53,https://octane.gg/players/3e53-express,Express,Jonathan Slade,au
5f3d8fdd95f40596eae23fb9,https://octane.gg/players/3fb9-extra,Extra,Alex Paoli,fr
61801932f8090ec74528a6b9,https://octane.gg/players/a6b9-eygvi,Eygvi,,br
6193d275143c37878b23dc1f,https://octane.gg/players/dc1f-f2hadiv,F2Hadiv,,om
616320b0f8090ec745287471,https://octane.gg/players/7471-fahad,Fahad.,,sa
61ed28c5da9d7ca1c7ba5b2c,https://octane.gg/players/5b2c-fahad-king,FaHaD KING,,sa
5fadd1c3a392ba2afb9f25a4,https://octane.gg/players/25a4-fahad77,Fahad77,Fahad Ali,sa
5f3d8fdd95f40596eae23dad,https://octane.gg/players/3dad-fairy-peak,Fairy Peak!,Victor Locquet,fr
5f99d065786e9eb85284d9bb,https://octane.gg/players/d9bb-faisal,Faisal,Faisal Alghamdi,sa
5f3d8fdd95f40596eae23f48,https://octane.gg/players/3f48-fasi,fAsi,Pedro Henrique Rodrigues,br
616fe33e143c37878b239e04,https://octane.gg/players/9e04-fearlesscarrot,fearlesscarrot,,za
5f3d8fdd95f40596eae244b0,https://octane.gg/players/44b0-fefe,Fefe,Fernando Huizar,us
5fc430a7133774d1c57b0fb0,https://octane.gg/players/0fb0-fergm,FERGM,Fernando Gil,es
616da9ecf8090ec7452886b7,https://octane.gg/players/86b7-fettic,Fettic,,kr
5f3d8fdd95f40596eae24077,https://octane.gg/players/4077-fever,Fever,Lachlan Aitchison,au
5f3d8fdd95f40596eae242c9,https://octane.gg/players/42c9-fiberr,Fiberr,Ezequiel Aranda-Lovito,au
5f3d8fdd95f40596eae23f1a,https://octane.gg/players/3f1a-fibo,Fibo,,in
5f8648d5c1b0ba58c1ea22e8,https://octane.gg/players/22e8-ficeo,Ficeo,,id
5f3d8fdd95f40596eae23ff1,https://octane.gg/players/3ff1-finn,finn,Finn J,au
5f3d8fdd95f40596eae24394,https://octane.gg/players/4394-firas,Firas,Firas Al-Shehri,sa
5f3d8fdd95f40596eae23f64,https://octane.gg/players/3f64-firefoxd,FirefoxD,Antonio Schilling,br
60b0ce9a6f276bd52a382b9d,https://octane.gg/players/2b9d-fireraptor,FireRaptor,Zach Ellis,us
5f3d8fdd95f40596eae23eb6,https://octane.gg/players/3eb6-firstkiller,Firstkiller,Jason Corral,us
